original_source_path,original_source_location,matched_name,context_excerpt
APT Groups and Operations.xlsx,"{""row"": 71, ""sheet"": ""China""}",APT10,"Stone Panda Stone Panda BRONZE RIVERSIDE APT10 MenuPass Team menuPass Red Apollo, CVNX, POTASSIUM, Cloud Hopper, Hogfish, TA429, Cicada, TALONITE, DEV-0401 G0045 Dust Storm Cloud Hopper ChessMaster Poison Ivy, EvilGrab, IEChecker, ChChes, PlugX, RedLeaves, Quasar, C"
APT Groups and Operations.xlsx,"{""row"": 71, ""sheet"": ""China""}",BRONZE RIVERSIDE,"Stone Panda Stone Panda BRONZE RIVERSIDE APT10 MenuPass Team menuPass Red Apollo, CVNX, POTASSIUM, Cloud Hopper, Hogfish, TA429, Cicada, TALONITE, DEV-0401 G0045 Dust Storm Cloud Hopper ChessMaster Poison Ivy, EvilGrab, IEChecker, ChChes, PlugX, RedLeaves, Qua"
APT Groups and Operations.xlsx,"{""row"": 71, ""sheet"": ""China""}",MenuPass Team,"Stone Panda Stone Panda BRONZE RIVERSIDE APT10 MenuPass Team menuPass Red Apollo, CVNX, POTASSIUM, Cloud Hopper, Hogfish, TA429, Cicada, TALONITE, DEV-0401 G0045 Dust Storm Cloud Hopper ChessMaster Poison Ivy, EvilGrab, IEChecker, ChChes, PlugX, RedLeaves, Quasar, CobaltStrike, T"
APT Groups and Operations.xlsx,"{""row"": 71, ""sheet"": ""China""}",Stone Panda,"Stone Panda Stone Panda BRONZE RIVERSIDE APT10 MenuPass Team menuPass Red Apollo, CVNX, POTASSIUM, Cloud Hopper, Hogfish, TA429, Cicada, TALONITE, DEV-0401 G0045 Dust Storm Cloud Hopper ChessMaster Poison Ivy, EvilGrab, IEChecker,"
APT Groups and Operations.xlsx,"{""row"": 71, ""sheet"": ""China""}",Stone Panda,"Stone Panda Stone Panda BRONZE RIVERSIDE APT10 MenuPass Team menuPass Red Apollo, CVNX, POTASSIUM, Cloud Hopper, Hogfish, TA429, Cicada, TALONITE, DEV-0401 G0045 Dust Storm Cloud Hopper ChessMaster Poison Ivy, EvilGrab, IEChecker, ChChes, Plug"
APT-hunting/Automating APT Campaign and Group Attribution.pdf,"{""page"": 11}",APT10,"ionage group) based on similar BGP prefixes and ASNs. The only public information about the sample’s attribution was that it was linked to a Chinese state actor. Another sample was clustered with four other samples from APT10, but the community information linked it to APT3, which are both Chinese threat actors. Finally, three samples were clustered with known APT groups that had never been publicly attributed to any threat actor. The first"
APT-hunting/Automating APT Campaign and Group Attribution.pdf,"{""page"": 14}",APT 10,"iLM-L12-v2. https://huggingface.co/sentence-tra nsformers/all-MiniLM-L12-v2. [28] Hugging Face. 2022. Multi-qa-mpnet-base-dot-v1. https://huggingface.co/sen tence-transformers/multi-qa-mpnet-base-dot-v1. [29] FBI. 2018. APT 10 Group. (Dec. 17, 2018). https://www.fbi.gov/wanted/cyber /apt-10-group. [30] FBI. 2020. APT 41 Group. (Aug. 11, 2020). https://www.fbi.gov/wanted/cyber /apt-41-group. [31] Ibrahim Ghafir, Mohammad Hammoudeh, Vaclav Pren"
APT-hunting/Automating APT Campaign and Group Attribution.pdf,"{""page"": 16}",APT10,0a75709aade2317a82a0792c15dce2ffa892679 Cluster #G7 APT15 12e1b00af73101cb297387b6ee5035c4cae04211d995ddd233fb375deb492b0a Cluster #G8 Kimsuky fa71eee906a7849ba3f4bab74edb577bd1f1f8397ca428591b4a9872ce1f1e9b Cluster #G9 APT10 df5f1b802d553cddd3b99d1901a87d0d1f42431b366cfb0ed25f465285e38d27 Cluster #GA 129
APT-hunting/Automating APT Campaign and Group Attribution.pdf,"{""page"": 4}",APT10,"artifacts associated with different campaigns proves valuable for linking and associat- ing samples. This, in turn, simplifies attributing and prosecuting recurring APT attacks, as exemplified in the FBI indictments of APT10, APT29, and APT41 [29, 30, 38]. 4 APT Dataset In this section, we describe our APT sample collection process, as well as the labeling process that we incorporated to ensure consistency within the dataset. 4.1 Group-labe"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 220}",Stone Panda,"Threat Group Cards: A Threat Actor Encyclopedia 220 Stone Panda, APT 10, menuPass Names Stone Panda (CrowdStrike) APT 10 (Mandiant) menuPass Team (Symantec) menuPass (Palo Alto) Red Apollo (PwC) CVNX (BAE Systems) Potassium (Microsoft) Hogfish (iDefense) Happyyongzi (FireEy"
