original_source_path,original_source_location,matched_name,context_excerpt
APT Groups and Operations.xlsx,"{""row"": 35, ""sheet"": ""China""}",CactusPete,Tonto Team CactusPete Tonto Team G0131 RoyalRoad RTF Weaponizer https://www.wsj.com/articles/chinas-secret-weapon-in-south-korea-missile-fight-hackers-1492766403?emailToken=JRrydPtyYnqTg9EyZsw31FwuZ7JNEOKCXF7LaW/HM1DLsjnUp6e6wLgph560pnmiTAN/
APT Groups and Operations.xlsx,"{""row"": 35, ""sheet"": ""China""}",Tonto Team,Tonto Team CactusPete Tonto Team G0131 RoyalRoad RTF Weaponizer https://www.wsj.com/articles/chinas-secret-weapon-in-south-korea-missile-fight-hackers-1492766403?emailToken=JRrydPtyYnqTg9EyZsw31FwuZ7JNEOKCXF7LaW/HM1DLsjnUp6e6wLgph
APT Groups and Operations.xlsx,"{""row"": 35, ""sheet"": ""China""}",Tonto Team,Tonto Team CactusPete Tonto Team G0131 RoyalRoad RTF Weaponizer https://www.wsj.com/articles/chinas-secret-weapon-in-south-korea-missile-fight-hackers-1492766403?emailToken=JRrydPtyYnqTg9EyZsw31FwuZ7JNEOKCXF7LaW/HM1DLsjnUp6e6wLgph560pnmiTAN/5ssf7moyADP
APT Groups and Operations.xlsx,"{""row"": 35, ""sheet"": ""China""}",cactuspete,HM1DLsjnUp6e6wLgph560pnmiTAN/5ssf7moyADPQj2p2Gc+YkL1yi0zhIiUM9M6aj1HTYQ== https://www.fireeye.com/content/dam/fireeye-www/summit/cds-2019/presentations/cds19-executive-s08-achievement-unlocked.pdf https://securelist.com/cactuspete-apt-groups-updated-bisonal-backdoor/97962/ https://www.cybereason.com/blog/portdoor-new-chinese-apt-backdoor-attack-targets-russian-defense-sector https://cert.gov.ua/article/375404 https://www.group-ib.com/blog/tonto-t
APT Groups and Operations.xlsx,"{""row"": 57, ""sheet"": ""China""}",Karma Panda,"Karma Panda Karma Panda CactusPete CactusPete Tonto Team Bisonal (malware), Lone Ranger Dissident groups Listed slide 4 http://files.sans.org/summit/Threat_Hunting_Incident_Response_Summit_2016/PDFs/Detecting-and-Responding-to-Pand"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 10}",Karma Panda,"them. Especially CrowdStrike has been very active in researching APT groups and mentioned the following names in passing, in summary reports: Big Panda, Foxy Panda, Hammer Panda, Impersonating Panda, Judgement Panda, Karma Panda, Keyhole Panda, Kryptonite Panda, Maverick Panda, Nomad Panda, Poisonous Panda, Predator Panda, Toxic Panda, Union Panda, Wet Panda, Corsair Jackal and Ghost Jackal."
International Strategic/China/RedFoxtrot_group.pdf,"{""page"": 2}",Tonto Team,"nked to previously tracked PLA- affiliated cyber espionage groups has declined, likely due to old activity groups disbanding or merging to form new clusters. With continued activity from suspected PLA groups such as Tonto Team, Tick, Naikon, and RedFoxtrot, and the emergence of new Chinese threat activity groups with suspected PLA links, Insikt Group believes that PLA-affiliated groups remain prominent within the Chinese cyber espionage"
International Strategic/China/TAG-74.pdf,"{""page"": 2}",CactusPete,"dthreat activitygrouptraditionallytaskedwithintelligencecollectionagainst organizationswithinSouthKorea, Japan, andRussia. Intheactivityhighlighted 1 TAG 74overlapswithreportedactivityunder thealiasesTontoTeam, COPPER, CactusPete, EarthAkhlut, KarmaPanda, andBronzeHuntley(1,2), agrouppubliclylinkedtothePeople’sLiberationArmyStrategicSupport Force PLASSF former ShenyangMilitaryRegionTechnicalReconnaissanceBureau(nowpart of theNorthernTheater Comm"
International Strategic/China/china-cyber-report.pdf,"{""page"": 37}",Tonto Team,"may have originated in Chengdu. The security firm attributed the activity to RedEcho, whose infrastructure and targeting reportedly strongly overlaps with Chengdu-based460 APT41461 and the possibly Shenyang-based462 Tonto Team. Less is known about the adversaries responsible for the Indian OT vendor breach or the state dispatch center breaches. Limited overlaps in infrastructure and tooling indicate that the adversary or adversaries are p"
International Strategic/China/china-cyber-report.pdf,"{""page"": 37}",Tonto Team,"nese hackers” had twice targeted electricity distribu- tion centers in the Ladakh region, which borders China.464 For more information, refer to threat actors and activity groups RedEcho, Chengdu-based individuals, and Tonto Team in Appendix A . Assessment  Some of these intrusions likely served to degrade Indian public and executive will to continue or escalate the border conflict. PLA texts have long advocated for the targeting of an opp"
International Strategic/China/china-cyber-report.pdf,"{""page"": 3}",TONTO TEAM,s in Taiwan (May 2020) 31 Disputing the Border with India (2020–2022) 32 CONCLUSION 35 APPENDIX A: THREAT ACTORS AND ACTIVITY CLUSTERS 36 HURRICANE PANDA 36 1937CN TEAM/GOBLIN PANDA 39 CHENGDU-BASED INDIVIDUALS 41 TONTO TEAM 44 TICK 45 REDECHO 45 APT1 46 ENDNOTES 47 This report is based solely on open source research and analysis and was completed for research purposes. The opinions within do not represent the official opinions of
International Strategic/China/china-cyber-report.pdf,"{""page"": 46}",Tonto Team,"and their close associates developed high-profile tools used by multiple China-affiliated threat groups, most importantly PlugX and ShadowPad. Suspected major clients using Shadow - Pad are APT41 and an amalgamation of Tonto Team and Tick, as well as other activity clusters Operation Redbonus (targeting India), Fishmonger (targeting universities, government, media, technology, and COVID-19 research organizations in Hong Kong, Taiwan, India, an"
International Strategic/China/china-cyber-report.pdf,"{""page"": 48}",TONTO TEAM,"TONTO TEAM Tonto Team is a PRC-aligned threat group that principally conducts espionage in South Korea, Russia, Mongolia, and Japan. This group is sometimes assessed to have been affiliated with PLA Unit 65016, formerly the Tech"
Threat Group Cards.pdf,"{""page"": 10}",Karma Panda,"them. Especially CrowdStrike has been very active in researching APT groups and mentioned the following names in passing, in summary reports: Big Panda, Foxy Panda, Hammer Panda, Impersonating Panda, Judgement Panda, Karma Panda, Keyhole Panda, Kryptonite Panda, Maverick Panda, Nomad Panda, Poisonous Panda, Predator Panda, Toxic Panda, Union P anda, Wet Panda, Corsair Jackal and Ghost Jackal."
Threat_Group_Cards_v2.0.pdf,"{""page"": 342}",Karma Panda,"Threat Group Cards: A Threat Actor Encyclopedia 342 Tonto Team, HartBeat, Karma Panda Names Tonto Team (FireEye) HeartBeat (Trend Micro) Karma Panda (CrowdStrike) CactusPete (Kaspersky) LoneRanger Country China Sponsor State-sponsored, Shenyang Military Region Technical Reconnaissance Bureau, pos"
Threat_Group_Cards_v2.0.pdf,"{""page"": 342}",Tonto Team,"Threat Group Cards: A Threat Actor Encyclopedia 342 Tonto Team, HartBeat, Karma Panda Names Tonto Team (FireEye) HeartBeat (Trend Micro) Karma Panda (CrowdStrike) CactusPete (Kaspersky) LoneRanger Country China Sponsor State-sponsored, Shenyang Military Region Technical Reco"
Threat_Group_Cards_v2.0.pdf,"{""page"": 342}",Tonto Team,"Threat Group Cards: A Threat Actor Encyclopedia 342 Tonto Team, HartBeat, Karma Panda Names Tonto Team (FireEye) HeartBeat (Trend Micro) Karma Panda (CrowdStrike) CactusPete (Kaspersky) LoneRanger Country China Sponsor State-sponsored, Shenyang Military Region Technical Reconnaissance Bureau, possibly Unit 65017"
Threat_Group_Cards_v2.0.pdf,"{""page"": 8}",Karma Panda,"........ 340 Terbium .......................................................................................................................................................................... 341 Tonto Team, HartBeat, Karma Panda ...................................................................................................................... 342 Tortoiseshell, Imperial Kitten ................................................................"
Threat_Group_Cards_v2.0.pdf,"{""page"": 8}",Tonto Team,".............................. 340 Terbium .......................................................................................................................................................................... 341 Tonto Team, HartBeat, Karma Panda ...................................................................................................................... 342 Tortoiseshell, Imperial Kitten ........................................."
summary/2021/The CrowdStrike 2021 Global Threat Report.pdf,"{""page"": 27}",KARMA PANDA,rickBot and WIZARD SPIDER’s ransomware variants Ryuk and Conti. eCrime Reporting by Adversary WICKED PANDA CIRCUIT PANDA PIRATE PANDA JUDGMENT PANDA KRYPTONITE PANDA WICKED SPIDER DEEP PANDA EMISSARY PANDA GOBLIN PANDA KARMA PANDA Academic Manufacturing Government T elecommunications Computer Gaming T echnology Aviation Defense Financial Services Healthcare WIZARD SPIDER PINCHY SPIDER CARBON SPIDER TWISTED SPIDER GRACEFUL SPIDER MUMMY SPIDER DOPP
