original_source_path,original_source_location,matched_name,context_excerpt
AISecurity/2026/Unlawful by design-Exposing the human rights costs of generative AI.pdf,"{""page"": 29}",tantalum,"ues. For instance, the world’s largest supplier of GPUs, NVidia, relies on several other companies to supply and partly produce components of their semi-conductor chips based on elements including silicon, copper, gold, tantalum, palladium, cobalt and boron.158 Many of these elements require engagement in and expansion of mining practices that Amnesty International has already investigated for severe human rights abuses and environmental degrad"
APT Groups and Operations.xlsx,"{""row"": 60, ""sheet"": ""China""}",BRONZE PRESIDENT,"Mustang Panda HoneyMyte BRONZE PRESIDENT Temp.Hex TA416, RedDelta, Earth Preta (TrendMicro) G0129 Cobalt Strike, PlugX, ORat, RCSession, Nbtscan, Nmap, Wmiexec, China Chopper web shell Mining sector in Mongolia, private individuals |=| gathering geo-political"
APT Groups and Operations.xlsx,"{""row"": 60, ""sheet"": ""China""}",HoneyMyte,"Mustang Panda HoneyMyte BRONZE PRESIDENT Temp.Hex TA416, RedDelta, Earth Preta (TrendMicro) G0129 Cobalt Strike, PlugX, ORat, RCSession, Nbtscan, Nmap, Wmiexec, China Chopper web shell Mining sector in Mongolia, private individuals |=| gather"
APT Groups and Operations.xlsx,"{""row"": 60, ""sheet"": ""China""}",Mustang Panda,"Mustang Panda HoneyMyte BRONZE PRESIDENT Temp.Hex TA416, RedDelta, Earth Preta (TrendMicro) G0129 Cobalt Strike, PlugX, ORat, RCSession, Nbtscan, Nmap, Wmiexec, China Chopper web shell Mining sector in Mongolia, private individuals"
APT Groups and Operations.xlsx,"{""row"": 60, ""sheet"": ""China""}",TA416,"Mustang Panda HoneyMyte BRONZE PRESIDENT Temp.Hex TA416, RedDelta, Earth Preta (TrendMicro) G0129 Cobalt Strike, PlugX, ORat, RCSession, Nbtscan, Nmap, Wmiexec, China Chopper web shell Mining sector in Mongolia, private individuals |=| gathering geo-political and economic i"
APT Groups and Operations.xlsx,"{""row"": 60, ""sheet"": ""China""}",Temp.Hex,"Mustang Panda HoneyMyte BRONZE PRESIDENT Temp.Hex TA416, RedDelta, Earth Preta (TrendMicro) G0129 Cobalt Strike, PlugX, ORat, RCSession, Nbtscan, Nmap, Wmiexec, China Chopper web shell Mining sector in Mongolia, private individuals |=| gathering geo-political and econ"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 161}",Mustang Panda,"Threat Group Cards: A Threat Actor Encyclopedia 161 Mustang Panda Names Mustang Panda (CrowdStrike) Country China Motivation Information theft and espionage Description (CrowdStrike) In April 2017, CrowdStrike Falcon Intelligence observed a previously unattributed actor group wit"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 161}",Mustang Panda,"Threat Group Cards: A Threat Actor Encyclopedia 161 Mustang Panda Names Mustang Panda (CrowdStrike) Country China Motivation Information theft and espionage Description (CrowdStrike) In April 2017, CrowdStrike Falcon Intelligence observed a previously unattributed actor group with a Chinese nexus tar"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 161}",Mustang Panda,"suggesting this ac tor has a specific focus on gathering intelligence on Mongolia. These campaigns involve the use of shared malware like Poison Ivy or PlugX. Recently, Falcon Intelligence observed new activity from Mustang Panda, using a unique infection chain to target likely Mongolia-based victims. This newly observed activity uses a series of redirections and fileless, malicious implementations of legitimate tools to gain access to the ta"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 5}",Mustang Panda,"..................................................................... 157 MuddyWater, Seedworm, TEMP.Zagros, Static Kitten .......................................................................................... 158 Mustang Panda ............................................................................................................................................................. 161 Naikon, Lotus Panda ...................................."
