original_source_path,original_source_location,matched_name,context_excerpt
APT Groups and Operations.xlsx,"{""row"": 29, ""sheet"": ""Iran""}",Fox Kitten,"Fox Kitten Parisite Pioneer Kitten Pay2key UNC757 Pay2Key SSHNET, Juicy Potato, Port, STSRCHECK, LPManager, Invoke-SMBClient, Invoke-SMBEnum, Invoke-SMBExec, Invoke-TheHash, Invoke-WMIExec, SOCKET-Based Backdoor, Ngrok, Pay2Key ra"
APT Groups and Operations.xlsx,"{""row"": 29, ""sheet"": ""Iran""}",Parisite,"Fox Kitten Parisite Pioneer Kitten Pay2key UNC757 Pay2Key SSHNET, Juicy Potato, Port, STSRCHECK, LPManager, Invoke-SMBClient, Invoke-SMBEnum, Invoke-SMBExec, Invoke-TheHash, Invoke-WMIExec, SOCKET-Based Backdoor, Ngrok, Pay2Key ransomware,"
APT Groups and Operations.xlsx,"{""row"": 29, ""sheet"": ""Iran""}",Pay2key,"Fox Kitten Parisite Pioneer Kitten Pay2key UNC757 Pay2Key SSHNET, Juicy Potato, Port, STSRCHECK, LPManager, Invoke-SMBClient, Invoke-SMBEnum, Invoke-SMBExec, Invoke-TheHash, Invoke-WMIExec, SOCKET-Based Backdoor, Ngrok, Pay2Key ransomware, FRPC, Ngrok IT, Teleco"
APT Groups and Operations.xlsx,"{""row"": 29, ""sheet"": ""Iran""}",Pioneer Kitten,"Fox Kitten Parisite Pioneer Kitten Pay2key UNC757 Pay2Key SSHNET, Juicy Potato, Port, STSRCHECK, LPManager, Invoke-SMBClient, Invoke-SMBEnum, Invoke-SMBExec, Invoke-TheHash, Invoke-WMIExec, SOCKET-Based Backdoor, Ngrok, Pay2Key ransomware, FRPC, Ngrok IT"
APT Groups and Operations.xlsx,"{""row"": 29, ""sheet"": ""Iran""}",UNC757,"Fox Kitten Parisite Pioneer Kitten Pay2key UNC757 Pay2Key SSHNET, Juicy Potato, Port, STSRCHECK, LPManager, Invoke-SMBClient, Invoke-SMBEnum, Invoke-SMBExec, Invoke-TheHash, Invoke-WMIExec, SOCKET-Based Backdoor, Ngrok, Pay2Key ransomware, FRPC, Ngrok IT, Telecommunica"
Agrius/evol-agrius.pdf,"{""page"": 24}",Pay2Key,"does not come in a vacuum. Early May 2021 saw another set of disruptive ransomware attacks attributed to Iran targeting Israel from the n3tw0rm ransomware group, a newly-identified threat actor with links to the 2020 Pay2Key attacks. The close proximity of the Agrius and n3tw0rm campaigns suggest they may be part of a larger, coordinated Iranian strategy. Leaks from Lab Dookhtegan and the Project Signal ransomware operation also support"
International Strategic/Iran/ClearSky-Fox-Kitten-Campaign-v1.pdf,"{""page"": 1}",Fox Kitten,TLP:White info@clearskysec.com 1 | P a g e Fox Kitten Campaign Widespread Iranian Espionage-Offensive Campaign February 2020 TLP:White 2020 © All rights reserved to ClearSky Security Ltd. www.clearskysec.com
International Strategic/Iran/ClearSky-Fox-Kitten-Campaign-v1.pdf,"{""page"": 2}",Fox Kitten,"o@clearskysec.com 2 | P a g e 1. Executive Summary During the last quarter of 2019, ClearSky research team has uncovered a widespread Iranian offensive campaign which we call “Fox Kitten Campaign”; this campaign is being conducted in the last three years against dozens of companies and organizations in Israel and around the world. Though the campaign, the attackers succeeded in gaining access and pe"
International Strategic/Iran/ClearSky-Fox-Kitten-Campaign-v1.pdf,"{""page"": 2}",Fox Kitten,"tion between this campaign and the APT33 -Elfin and APT39-Chafer groups. The campaign was first revealed by Dragos, named “Parisite” and attributed to APT33; we call the comprehensive campaign revealed in this report “Fox Kitten”. We assess with medium probability that the Iranian offensive groups (APT34 and APT33) have been working together since 2017, though the infrastructure that we reveal, vis-à-vis a large number of companies in Israel"
International Strategic/Iran/ClearSky-Fox-Kitten-Campaign-v1.pdf,"{""page"": 2}",Parisite,"fensive group APT34-OilRig. Additionally, we have identified, with medium probability, a connection between this campaign and the APT33 -Elfin and APT39-Chafer groups. The campaign was first revealed by Dragos, named “Parisite” and attributed to APT33; we call the comprehensive campaign revealed in this report “Fox Kitten”. We assess with medium probability that the Iranian offensive groups (APT34 and APT33) have been working together sinc"
