original_source_path,original_source_location,matched_name,context_excerpt
APT Groups and Operations.xlsx,"{""row"": 96, ""sheet"": ""China""}",APT-C-37,APT-C-37 Slap Bear Papa Bear Pat/Patted Bear http://blogs.360.cn/post/analysis-of-apt-c-37.html https://zhuanlan.kanxue.com/article-8168.htm https://mp.weixin.qq.com/s/lUtXwWjPVMHXfR6oLnXYhQ https://cybersecurity.att.com/blogs/l
APT Groups and Operations.xlsx,"{""row"": 96, ""sheet"": ""China""}",Papa Bear,APT-C-37 Slap Bear Papa Bear Pat/Patted Bear http://blogs.360.cn/post/analysis-of-apt-c-37.html https://zhuanlan.kanxue.com/article-8168.htm https://mp.weixin.qq.com/s/lUtXwWjPVMHXfR6oLnXYhQ https://cybersecurity.att.com/blogs/labs-research/alien-l
APT Groups and Operations.xlsx,"{""row"": 96, ""sheet"": ""China""}",Pat/Patted Bear,APT-C-37 Slap Bear Papa Bear Pat/Patted Bear http://blogs.360.cn/post/analysis-of-apt-c-37.html https://zhuanlan.kanxue.com/article-8168.htm https://mp.weixin.qq.com/s/lUtXwWjPVMHXfR6oLnXYhQ https://cybersecurity.att.com/blogs/labs-research/alien-labs-2019-analysi
APT Groups and Operations.xlsx,"{""row"": 96, ""sheet"": ""China""}",Slap Bear,APT-C-37 Slap Bear Papa Bear Pat/Patted Bear http://blogs.360.cn/post/analysis-of-apt-c-37.html https://zhuanlan.kanxue.com/article-8168.htm https://mp.weixin.qq.com/s/lUtXwWjPVMHXfR6oLnXYhQ https://cybersecurity.att.com/blogs/labs-resear
APT Groups and Operations.xlsx,"{""row"": 96, ""sheet"": ""China""}",apt-c-37,APT-C-37 Slap Bear Papa Bear Pat/Patted Bear http://blogs.360.cn/post/analysis-of-apt-c-37.html https://zhuanlan.kanxue.com/article-8168.htm https://mp.weixin.qq.com/s/lUtXwWjPVMHXfR6oLnXYhQ https://cybersecurity.att.com/blogs/labs-research/alien-labs-2019-analysis-of-threat-groups-molerats-and-apt-c-37
Threat_Group_Cards_v2.0.pdf,"{""page"": 317}",APT-C-37,"b organization to set up a public Internet army on its national network to openly launch cyber-attacks on its enemies. Syrian Electronic Army has 2 subgroups: 1. Subgroup: Goldmouse, APT-C-27 2. Subgroup: Pat Bear, APT-C-37 Observed Sectors: Defense, Government, High-Tech, Media, Retail, Telecommunications and dissidents. Countries: Canada, France, Middle East, UK and USA. Tools used AndoServer, SandroRAT, SilverHawk, SLRat and SpyNote"
Threat_Group_Cards_v2.0.pdf,"{""page"": 317}",Pat Bear,"first Arab organization to set up a public Internet army on its national network to openly launch cyber-attacks on its enemies. Syrian Electronic Army has 2 subgroups: 1. Subgroup: Goldmouse, APT-C-27 2. Subgroup: Pat Bear, APT-C-37 Observed Sectors: Defense, Government, High-Tech, Media, Retail, Telecommunications and dissidents. Countries: Canada, France, Middle East, UK and USA. Tools used AndoServer, SandroRAT, SilverHawk, SLRat a"
Threat_Group_Cards_v2.0.pdf,"{""page"": 320}",Pat Bear,"Threat Group Cards: A Threat Actor Encyclopedia 320 Subgroup: Pat Bear, APT-C-37 Names Pat Bear (Qihoo 360) APT-C-37 (Qihoo 360) Country Syria Motivation Information theft and espionage First seen 2015 Description A subgroup of Syrian Electronic Army (SEA), Deadeye Jackal. (Qihoo 36"
Threat_Group_Cards_v2.0.pdf,"{""page"": 8}",APT-C-37,"..................................... 317 Subgroup: Goldmouse, APT-C-27 ......................................................................................................................... 319 Subgroup: Pat Bear, APT-C-37 .............................................................................................................................. 320 TA2101................................................................................."
Threat_Group_Cards_v2.0.pdf,"{""page"": 8}",Pat Bear,"............................................... 317 Subgroup: Goldmouse, APT-C-27 ......................................................................................................................... 319 Subgroup: Pat Bear, APT-C-37 .............................................................................................................................. 320 TA2101......................................................................."
summary/2024/threat actor list from cs.csv,"{""row"": 123}",APT-C-37,"APT-C-37, APT-C-27, Syrian Electronic Army, SEA, Golden Mouse Jun 2023 Active Syrian Arab Republic 3 3 Targeted State-Sponsored"
