original_source_path,original_source_location,matched_name,context_excerpt
0day _In the Wild_.xlsx,"{""row"": 4, ""sheet"": ""2017""}",APT31,/docs.microsoft.com/en-us/security-updates/securitybulletins/2017/ms17-013 https://cloudblogs.microsoft.com/microsoftsecure/2017/03/27/detecting-and-mitigating-elevation-of-privilege-exploit-for-cve-2017-0005/ ZIRCONIUM/APT31 https://cloudblogs.microsoft.com/microsoftsecure/2017/03/27/detecting-and-mitigating-elevation-of-privilege-exploit-for-cve-2017-0005/
0day _In the Wild_.xlsx,"{""row"": 4, ""sheet"": ""2017""}",ZIRCONIUM,00 https://docs.microsoft.com/en-us/security-updates/securitybulletins/2017/ms17-013 https://cloudblogs.microsoft.com/microsoftsecure/2017/03/27/detecting-and-mitigating-elevation-of-privilege-exploit-for-cve-2017-0005/ ZIRCONIUM/APT31 https://cloudblogs.microsoft.com/microsoftsecure/2017/03/27/detecting-and-mitigating-elevation-of-privilege-exploit-for-cve-2017-0005/
0day _In the Wild_.xlsx,"{""row"": 40, ""sheet"": ""All""}",APT31,/docs.microsoft.com/en-us/security-updates/securitybulletins/2017/ms17-013 https://cloudblogs.microsoft.com/microsoftsecure/2017/03/27/detecting-and-mitigating-elevation-of-privilege-exploit-for-cve-2017-0005/ ZIRCONIUM/APT31 https://cloudblogs.microsoft.com/microsoftsecure/2017/03/27/detecting-and-mitigating-elevation-of-privilege-exploit-for-cve-2017-0005/
0day _In the Wild_.xlsx,"{""row"": 40, ""sheet"": ""All""}",ZIRCONIUM,00 https://docs.microsoft.com/en-us/security-updates/securitybulletins/2017/ms17-013 https://cloudblogs.microsoft.com/microsoftsecure/2017/03/27/detecting-and-mitigating-elevation-of-privilege-exploit-for-cve-2017-0005/ ZIRCONIUM/APT31 https://cloudblogs.microsoft.com/microsoftsecure/2017/03/27/detecting-and-mitigating-elevation-of-privilege-exploit-for-cve-2017-0005/
APT Groups and Operations.xlsx,"{""row"": 54, ""sheet"": ""China""}",APT31,"Hurricane Panda Hurricane Panda BRONZE VINEWOOD APT31 Black Vine TEMP.Avengers Zirconium, TA412 Op. Poisoned Hurricane China Chopper Webshell, PlugX, Mimikatz, Sakula Aerospace, Healthcare, Energy (gas & electric turbine manufacturing), Military and defense, Finance, Agric"
APT Groups and Operations.xlsx,"{""row"": 54, ""sheet"": ""China""}",Zirconium,"Hurricane Panda Hurricane Panda BRONZE VINEWOOD APT31 Black Vine TEMP.Avengers Zirconium, TA412 Op. Poisoned Hurricane China Chopper Webshell, PlugX, Mimikatz, Sakula Aerospace, Healthcare, Energy (gas & electric turbine manufacturing), Military and defense, Finance, Agriculture, Technology, Japan, United S"
APT Groups and Operations.xlsx,"{""row"": 54, ""sheet"": ""China""}",apt31,20APT31%20Threat%20Group%20Profile.pdf https://www.secureworks.com/research/bronze-vinewood-targets-supply-chains https://research.checkpoint.com/2021/the-story-of-jian/ https://therecord.media/norway-says-chinese-group-apt31-is-behind-catastrophic-2018-government-hack/ https://www.cert.ssi.gouv.fr/ioc/CERTFR-2021-IOC-003/ https://www.sekoia.io/en/walking-on-apt31-infrastructure-footprints/ https://www.proofpoint.com/us/blog/threat-insight/a
APT Groups and Operations.xlsx,"{""row"": 54, ""sheet"": ""China""}",apt31,.com/2021/the-story-of-jian/ https://therecord.media/norway-says-chinese-group-apt31-is-behind-catastrophic-2018-government-hack/ https://www.cert.ssi.gouv.fr/ioc/CERTFR-2021-IOC-003/ https://www.sekoia.io/en/walking-on-apt31-infrastructure-footprints/ https://www.proofpoint.com/us/blog/threat-insight/above-fold-and-your-inbox-tracing-state-aligned-activity-targeting-journalists https://www.ptsecurity.com/ww-en/analytics/pt-esc-threat-intell
APT Groups and Operations.xlsx,"{""row"": 54, ""sheet"": ""China""}",apt31,tructure-footprints/ https://www.proofpoint.com/us/blog/threat-insight/above-fold-and-your-inbox-tracing-state-aligned-activity-targeting-journalists https://www.ptsecurity.com/ww-en/analytics/pt-esc-threat-intelligence/apt31-cloud-attacks/
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 118}",APT 31,"Threat Group Cards: A Threat Actor Encyclopedia 118 Hurricane Panda, Zirconium, APT 31 Names Hurricane Panda (CrowdStrike) Zirconium (Microsoft) APT 31 (Mandiant) TEMP.Avengers (Symantec) Country China Motivation Information theft and espionage Description (CrowdStrike) We have investigated their i"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 118}",Zirconium,"Threat Group Cards: A Threat Actor Encyclopedia 118 Hurricane Panda, Zirconium, APT 31 Names Hurricane Panda (CrowdStrike) Zirconium (Microsoft) APT 31 (Mandiant) TEMP.Avengers (Symantec) Country China Motivation Information theft and espionage Description (CrowdStrike) We have investigated"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 118}",Zirconium,"Threat Group Cards: A Threat Actor Encyclopedia 118 Hurricane Panda, Zirconium, APT 31 Names Hurricane Panda (CrowdStrike) Zirconium (Microsoft) APT 31 (Mandiant) TEMP.Avengers (Symantec) Country China Motivation Information theft and espionage Description (CrowdStrike) We have investigated their intrusions since 2013 and have been battling the"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 4}",APT 31,"..... 115 Honeybee ...................................................................................................................................................................... 117 Hurricane Panda, Zirconium, APT 31 ....................................................................................................................... 118 Icefog, Dagger Panda ........................................................................."
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 4}",Zirconium,"................ 115 Honeybee ...................................................................................................................................................................... 117 Hurricane Panda, Zirconium, APT 31 ....................................................................................................................... 118 Icefog, Dagger Panda ................................................................."
International Strategic/China/A-three-beat-waltz-The-ecosystem-behind-Chinese-state-sponsored-cyber-threats.pdf,"{""page"": 16}",APT31,"eandoutsidetheborders. It isoverseenbytheCCPPolitburoStandingCommittee, whichgathersthemost influential membersof thePolitburoof theCCP. MSSoperationsareagreat indicator of thestrategicobjectivesof theCCP. APT40, APT41, APT31, MustangPanda, LuckyMouse, andAPT10areactiveChina-nexusintrusionsetsdirectlyassociatedwiththeMSSandconductingintelligencegatheringandlucrativecampaigns.APT41 canbeconsideredasanumbrellagroup, encompassingvarioussub-clus"
International Strategic/China/A-three-beat-waltz-The-ecosystem-behind-Chinese-state-sponsored-cyber-threats.pdf,"{""page"": 16}",APT31,"iveChina-nexusintrusionsetsdirectlyassociatedwiththeMSSandconductingintelligencegatheringandlucrativecampaigns.APT41 canbeconsideredasanumbrellagroup, encompassingvarioussub-clustersof maliciousactivities. APT40, APT41, APT31 particularlytarget Westerncountries, whileMustangPanda, LuckyMouseandAPT10haveabroader scopeof targets, includingNorthAmerica, Europe, MiddleEast,Africa, andcountriesintheregionof theSouthChinaSea. TheMinistryof PublicS"
International Strategic/China/Charting China’s Climb as a Leading Global Cyber Power.pdf,"{""page"": 14}",APT31,"ervicesarelikelyprovidedasaquartermaster-styleor commercial servicearrangement. Examplesof theuseof anonymizationnetworksbyChinesestate-sponsoredgroupsincludeTAG 38activitytargetingIndiancriticalinfrastructure, RedBravo APT31 activitytargetingEuropeangovernments, TAG 87 Volt Typhoon)targetingUScritical infrastructure, andTAG 51 BlackTech) targetingentitieswithinTaiwanandJapan.Inthecaseof TAG 38, weidentifiedthegroupusinganetworkof compromise"
International Strategic/China/china-cyber-report.pdf,"{""page"": 42}",APT31,"Beijing TopSec reportedly employed the founder of pro-PRC hacktivist group Honker Union of China (HUC), which is referenced in this report. Around 2011, HUC reemerged again under this individual’s leadership. 502 503 APT31 Mandiant504 IronNet505 Positive Technologies 506 Rapid7507 Mandiant tracks APT31 as a PRC-aligned espionage actor that collects data of political, economic, and military value to the PRC government and state-owned e"
International Strategic/China/china-cyber-report.pdf,"{""page"": 42}",APT31,"Union of China (HUC), which is referenced in this report. Around 2011, HUC reemerged again under this individual’s leadership. 502 503 APT31 Mandiant504 IronNet505 Positive Technologies 506 Rapid7507 Mandiant tracks APT31 as a PRC-aligned espionage actor that collects data of political, economic, and military value to the PRC government and state-owned enterprises. It targets numerous sectors including government, international financ"
International Strategic/China/china-cyber-report.pdf,"{""page"": 42}",APT31,"overnment, international finance, aerospace, defense, high-tech, construction, engineer - ing, telecommunications, media, and insurance. 508 Mandiant does not publicly recognize any equivalent aliases. IronNet tracks APT31 as a PRC state-sponsored espionage actor supporting government and state-owned enterprises since 2013. IronNet assesses that APT31 is interchangeable with Hurricane Panda, Judgment Panda , Bronze Vinewood , Red Brav"
International Strategic/China/china-cyber-report.pdf,"{""page"": 42}",APT31,"ce. 508 Mandiant does not publicly recognize any equivalent aliases. IronNet tracks APT31 as a PRC state-sponsored espionage actor supporting government and state-owned enterprises since 2013. IronNet assesses that APT31 is interchangeable with Hurricane Panda, Judgment Panda , Bronze Vinewood , Red Bravo, and Zirconium .509 Positive Technologies tracks APT31 as an espionage actor that targets military, political, and commercial ent"
International Strategic/China/china-cyber-report.pdf,"{""page"": 42}",Zirconium,"PRC state-sponsored espionage actor supporting government and state-owned enterprises since 2013. IronNet assesses that APT31 is interchangeable with Hurricane Panda, Judgment Panda , Bronze Vinewood , Red Bravo, and Zirconium .509 Positive Technologies tracks APT31 as an espionage actor that targets military, political, and commercial entities in diverse fields and has been active since at least 2016. Positive Technologies considers APT31"
