original_source_path,original_source_location,matched_name,context_excerpt
APT Groups and Operations.xlsx,"{""row"": 101, ""sheet"": ""China""}",HAFNIUM,"HAFNIUM UNC2639, UNC2640, UNC2643 Ant Operation Exchange Marauder Covenant, Procdump, 7-Zip, Nishang, PowerCat Microsoft Exchange Server https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers/ htt"
APT Groups and Operations.xlsx,"{""row"": 101, ""sheet"": ""China""}",Operation Exchange Marauder,"HAFNIUM UNC2639, UNC2640, UNC2643 Ant Operation Exchange Marauder Covenant, Procdump, 7-Zip, Nishang, PowerCat Microsoft Exchange Server https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers/ https://www.volexity.com/blog/2021/03/02/active-exploitation-"
APT Groups and Operations.xlsx,"{""row"": 101, ""sheet"": ""China""}","UNC2639, UNC2640, UNC2643","HAFNIUM UNC2639, UNC2640, UNC2643 Ant Operation Exchange Marauder Covenant, Procdump, 7-Zip, Nishang, PowerCat Microsoft Exchange Server https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers/ https://www.volexity.com/blog"
APT Groups and Operations.xlsx,"{""row"": 101, ""sheet"": ""China""}",hafnium,"HAFNIUM UNC2639, UNC2640, UNC2643 Ant Operation Exchange Marauder Covenant, Procdump, 7-Zip, Nishang, PowerCat Microsoft Exchange Server https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers/ https://www.volexity.com/blog/2021/03/02/active-exploitation-of-microsoft-exchange-zero-day-vulnerabilities/ https://symantec-enterprise-blogs.security.com/blogs/threat-intelligence/microsoft"
APT Groups and Operations.xlsx,"{""row"": 60, ""sheet"": ""China""}",hafnium,index?page=content&id=KB92635&locale=en_US https://www.proofpoint.com/us/blog/threat-insight/ta416-goes-ground-and-returns-golang-plugx-malware-loader https://blog.truesec.com/2021/03/07/exchange-zero-day-proxylogon-and-hafnium/ https://www.mcafee.com/blogs/other-blogs/mcafee-labs/operation-dianxun-cyberespionage-campaign-targeting-telecommunication-companies/ https://www.mcafee.com/enterprise/en-us/assets/reports/rp-operation-dianxun.pdf http
microsoft-threat-actor-list.xlsx,"{""row"": 20, ""sheet"": ""alphabetical""}",HAFNIUM,HAFNIUM Silk Typhoon China DEV-0530 Storm-0530 North Korea H0lyGh0st
microsoft-threat-actor-list.xlsx,"{""row"": 20, ""sheet"": ""alphabetical""}",Silk Typhoon,HAFNIUM Silk Typhoon China DEV-0530 Storm-0530 North Korea H0lyGh0st
summary/2021/2021(APT) Microsoft Digital Defense Report.pdf,"{""page"": 36}",HAFNIUM,"ble the 77,000 monthly average. Throughout 2021 we saw an even bigger increase, with an average of 180,000 encounters per month. In March 2021, we saw a huge spike in web shell encounters, which we attributed to the HAFNIUM nation state activity group targeting Exchange servers with 0-day exploits. In March and April of 2021, as exploit code became available for web-facing on-premises Exchange servers, we saw a large spike in web shell"
summary/2021/2021(APT) Microsoft Digital Defense Report.pdf,"{""page"": 36}",hafnium,atching delays. Actors jump on opportunities as soon they arise. 17 https://www.microsoft.com/security/blog/2021/02/11/web-shell-attacks-continue-to-rise/ Feb 2021 18 https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers/ 19 https://www.microsoft.com/security/ blog/2020/02/04/ghost-in-the-shell-investigating-web-shell-attacks/ 20 https://www.microsoft.com/security/blog/2021/02/11/web-shell-attacks-continue-to
summary/2021/2021(APT) Microsoft Digital Defense Report.pdf,"{""page"": 37}",HAFNIUM,"ing systems. To minimize risk, organizations should accelerate their deployment of security updates, especially for internet-facing systems. Web shell encounters, Defender signals (September 2020-June 2021) Learn more: HAFNIUM targeting Exchange Servers with 0-day exploits Microsoft Security Blog | (3/2/2021) Web shell attacks continue to rise - Microsoft Security (2/11/2021) Ghost in the shell: Investigating web shell attacks - Microsoft Sec"
summary/2021/2021(APT) Microsoft Digital Defense Report.pdf,"{""page"": 48}",HAFNIUM,"while creating new tactics and techniq ues to evade detection and increase the scale o f their attacks. Major cybersecurity events, like the SolarWinds attacks by NOBELIUM and on-premises Exchange Server attacks by HAFNIUM, and attacks by multiple other actors have focused our collective attention on securing our supply chains. Nation state actors and many cybercrime operations have focused efforts on exposing security vulnerabilities"
summary/2021/2021(APT) Microsoft Digital Defense Report.pdf,"{""page"": 55}",HAFNIUM,"al strike. Password sprays are another example of a tactic with a low success rate, but where the attackers understand the success rate will be low. Other groups use very focused attacks that succeed much more often. HAFNIUM, for example, succeeded in 43% of its attacks. NICKEL succeeded at an astonishing rate of over 90%. The figures below represent an average of different tactics that are designed to succeed at different rates. The fir"
