original_source_path,original_source_location,matched_name,context_excerpt
APT Groups and Operations.xlsx,"{""row"": 106, ""sheet"": ""China""}",RedFoxtrot,"RedFoxtrot PlugX-Talisman, ShadowPad, GUNTERS South Asia Telecom & Defense ?Moshen Dragon, Nomad Panda, Goblin Panda, LuckyMouse, Cycldek, Emissary Panda, TG-3390 https://www.recordedfuture.com/redfoxtrot-china-pla-targets-border"
APT Groups and Operations.xlsx,"{""row"": 106, ""sheet"": ""China""}",redfoxtrot,"RedFoxtrot PlugX-Talisman, ShadowPad, GUNTERS South Asia Telecom & Defense ?Moshen Dragon, Nomad Panda, Goblin Panda, LuckyMouse, Cycldek, Emissary Panda, TG-3390 https://www.recordedfuture.com/redfoxtrot-china-pla-targets-bordering-asian-countries/ https://go.recordedfuture.com/redfoxtrot-insikt-report https://www.recordedfuture.com/chinese-apt-groups-target-afghan-telecommunications-firm/ https://www.sentinelone.com/la"
APT Groups and Operations.xlsx,"{""row"": 106, ""sheet"": ""China""}",redfoxtrot,"ecom & Defense ?Moshen Dragon, Nomad Panda, Goblin Panda, LuckyMouse, Cycldek, Emissary Panda, TG-3390 https://www.recordedfuture.com/redfoxtrot-china-pla-targets-bordering-asian-countries/ https://go.recordedfuture.com/redfoxtrot-insikt-report https://www.recordedfuture.com/chinese-apt-groups-target-afghan-telecommunications-firm/ https://www.sentinelone.com/labs/moshen-dragons-triad-and-error-approach-abusing-security-software-to-sideload-plugx"
APT Groups and Operations.xlsx,"{""row"": 63, ""sheet"": ""China""}",RedFoxtrot,"Nomad Panda 8.t exploit document builder Central Asian nations RedFoxtrot, Moshen Dragon https://www.crowdstrike.com/resources/reports/2019-crowdstrike-global-threat-report/"
International Strategic/China/RedFoxtrot_group.pdf,"{""page"": 1}",RedFoxtrot,"June 16, 2021 By Insikt Group ® CYBER THREAT ANALYSIS CHINA Threat Activity Group RedFoxtrot Linked to China’s PLA Unit 69010; Targets Bordering Asian Countries"
International Strategic/China/RedFoxtrot_group.pdf,"{""page"": 2}",RedFoxtrot,"Recorded Future ® | www.recordedfuture.com CTA-CN- 2021-06161 This report profiles a suspected Chinese state-sponsored threat activity group, RedFoxtrot, with links to PLA Unit 69010. The activity was identified through a combination of large-scale automated network traffic analytics and expert analysis. Data sources include the Recorded Future Platform, SecurityTrai"
International Strategic/China/RedFoxtrot_group.pdf,"{""page"": 2}",RedFoxtrot,"esence in Central or South Asia. Analysis cut-off date: June 1, 2021. Executive Summary Recorded Future’s Insikt Group has identified ties between a suspected Chinese state-sponsored threat activity group we track as RedFoxtrot and the Chinese military intelligence apparatus, specifically People’s Liberation Army (PLA) Unit 69010 located in Ürümqi, Xinjiang. This activity offers a glimpse into PLA operations following a major organizationa"
International Strategic/China/RedFoxtrot_group.pdf,"{""page"": 2}",RedFoxtrot,"ssance Bureau (TRB) within the PLA Strategic Support Force (SSF) Network Systems Department (NSD), an information and cyber warfare branch of the PLA. Due to lax operational security measures employed by a suspected RedFoxtrot operator, Insikt Group linked the threat group to the physical address of Unit 69010’s headquarters. Publicly available procurement and court documents further tied Unit 69010 both to this address and to the SSF. Mu"
International Strategic/China/RedFoxtrot_group.pdf,"{""page"": 2}",RedFoxtrot,"arters. Publicly available procurement and court documents further tied Unit 69010 both to this address and to the SSF. Multiple academic publications also support the hypothesis that this unit has a cyber mission. RedFoxtrot has been active since at least 2014 and predominantly targets government, defense, and telecommunications sectors across Central Asia, India, and Pakistan, aligning with the likely operational remit of Unit 69010. O"
International Strategic/China/china-cyber-report.pdf,"{""page"": 44}",RedFoxtrot,"onimes. Anomali assesses that Goblin Panda may receive tools, exploits, and infrastructure from the same shared source as Temp.Periscope (a.k.a. APT40, Leviathan) and Nomad/Dagger Panda (a.k.a. Temp. Trident, Icefog, RedFoxtrot 539). The U.S. attributes APT40 to the Hainan State Security Department of the MSS540 (a group focused on commercial espionage and research data theft, often in the South China Sea), and Recorded Future attributes Red"
