original_source_path,original_source_location,matched_name,context_excerpt
APT Groups and Operations.xlsx,"{""row"": 65, ""sheet"": ""China""}",KeyBoy,Pirate Panda Pirate Panda KeyBoys G0081 Southeast Asia Tropic Trooper & KeyBoy http://www.crowdstrike.com/blog/rhetoric-foreshadows-cyber-activity-in-the-south-china-sea/ http://www.pwc.co.uk/issues/cyber-security-data-privacy/research/the-keyboys-are-back-in-town.html https://blog.rapid7.com/2013
APT Groups and Operations.xlsx,"{""row"": 65, ""sheet"": ""China""}",KeyBoys,Pirate Panda Pirate Panda KeyBoys G0081 Southeast Asia Tropic Trooper & KeyBoy http://www.crowdstrike.com/blog/rhetoric-foreshadows-cyber-activity-in-the-south-china-sea/ http://www.pwc.co.uk/issues/cyber-security-data-privacy/research/the-keyboys-are-
APT Groups and Operations.xlsx,"{""row"": 65, ""sheet"": ""China""}",Pirate Panda,Pirate Panda Pirate Panda KeyBoys G0081 Southeast Asia Tropic Trooper & KeyBoy http://www.crowdstrike.com/blog/rhetoric-foreshadows-cyber-activity-in-the-south-china-sea/ http://www.pwc.co.uk/issues/cyber-security-data-privacy/rese
APT Groups and Operations.xlsx,"{""row"": 65, ""sheet"": ""China""}",Pirate Panda,Pirate Panda Pirate Panda KeyBoys G0081 Southeast Asia Tropic Trooper & KeyBoy http://www.crowdstrike.com/blog/rhetoric-foreshadows-cyber-activity-in-the-south-china-sea/ http://www.pwc.co.uk/issues/cyber-security-data-privacy/research/the-keyb
APT Groups and Operations.xlsx,"{""row"": 65, ""sheet"": ""China""}",Tropic Trooper,Pirate Panda Pirate Panda KeyBoys G0081 Southeast Asia Tropic Trooper & KeyBoy http://www.crowdstrike.com/blog/rhetoric-foreshadows-cyber-activity-in-the-south-china-sea/ http://www.pwc.co.uk/issues/cyber-security-data-privacy/research/the-keyboys-are-back-in-town.html https://blog.rapid7
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 183}",KeyBoy,"Threat Group Cards: A Threat Actor Encyclopedia 183 Pirate Panda, APT 23, KeyBoy Names Pirate Panda (CrowdStrike) APT 23 (Mandiant) KeyBoy (Rapid7) Country China Sponsor State-sponsored Motivation Information theft and espionage Description (Rapid7) In this blog post we'll analyze two specifi"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 183}",Pirate Panda,"Threat Group Cards: A Threat Actor Encyclopedia 183 Pirate Panda, APT 23, KeyBoy Names Pirate Panda (CrowdStrike) APT 23 (Mandiant) KeyBoy (Rapid7) Country China Sponsor State-sponsored Motivation Information theft and espionage Description (Rapid7) In this blog post we'll ana"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 5}",KeyBoy,".......................... 180 Patchwork, Dropping Elephant ................................................................................................................................... 181 Pirate Panda, APT 23, KeyBoy .................................................................................................................................. 183 PittyTiger, Pitty Panda ..........................................................."
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 5}",Pirate Panda,"................................................ 180 Patchwork, Dropping Elephant ................................................................................................................................... 181 Pirate Panda, APT 23, KeyBoy .................................................................................................................................. 183 PittyTiger, Pitty Panda ..........................................."
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 6}",Tropic Trooper,"............................................. 235 Transparent Tribe, APT 36 ......................................................................................................................................... 236 Tropic Trooper .............................................................................................................................................................. 238 Turla, Waterbug, Venomous Bear ........................"
Threat Group Cards.pdf,"{""page"": 183}",KeyBoy,"Threat Group Cards: A Threat Actor Encyclopedia 183 Pirate Panda, APT 23, KeyBoy Names Pirate Panda (CrowdStrike) APT 23 (Mandiant) KeyBoy (Rapid7) Country China Sponsor State-sponsored Motivation Information theft and espionage Description (Rapid7) In this blog post we'll analyze two specifi"
Threat Group Cards.pdf,"{""page"": 183}",Pirate Panda,"Threat Group Cards: A Threat Actor Encyclopedia 183 Pirate Panda, APT 23, KeyBoy Names Pirate Panda (CrowdStrike) APT 23 (Mandiant) KeyBoy (Rapid7) Country China Sponsor State-sponsored Motivation Information theft and espionage Description (Rapid7) In this blog post we'll ana"
Threat Group Cards.pdf,"{""page"": 5}",KeyBoy,".................................................... 180 Patchwork, Dropping Elephant ......................................................................................................... 181 Pirate Panda, APT 23, KeyBoy ........................................................................................................ 183 PittyTiger, Pitty Panda ....................................................................................."
