original_source_path,original_source_location,matched_name,context_excerpt
APT Groups and Operations.xlsx,"{""row"": 24, ""sheet"": ""China""}",Pitty Panda,"Pitty Tiger Pitty Panda Pitty Tiger G0011 PittyTiger, Paladin RAT ""Pitty Tiger"" was originally the name of a malware payload by the malware tracker blog. Airbus and FireEye identified the actor as Chinese. CrowdStrike uses ""tiger"" when naming"
APT Groups and Operations.xlsx,"{""row"": 24, ""sheet"": ""China""}",Pitty Tiger,"Pitty Tiger Pitty Panda Pitty Tiger G0011 PittyTiger, Paladin RAT ""Pitty Tiger"" was originally the name of a malware payload by the malware tracker blog. Airbus and FireEye identified the actor as Chinese. CrowdStrike uses ""tiger"""
APT Groups and Operations.xlsx,"{""row"": 24, ""sheet"": ""China""}",Pitty Tiger,"Pitty Tiger Pitty Panda Pitty Tiger G0011 PittyTiger, Paladin RAT ""Pitty Tiger"" was originally the name of a malware payload by the malware tracker blog. Airbus and FireEye identified the actor as Chinese. CrowdStrike uses ""tiger"" when naming adversaries"
APT Groups and Operations.xlsx,"{""row"": 24, ""sheet"": ""China""}",Pitty Tiger,"Pitty Tiger Pitty Panda Pitty Tiger G0011 PittyTiger, Paladin RAT ""Pitty Tiger"" was originally the name of a malware payload by the malware tracker blog. Airbus and FireEye identified the actor as Chinese. CrowdStrike uses ""tiger"" when naming adversaries alligned with India. Crowdstrike associat"
APT Groups and Operations.xlsx,"{""row"": 24, ""sheet"": ""China""}",PittyTiger,"Pitty Tiger Pitty Panda Pitty Tiger G0011 PittyTiger, Paladin RAT ""Pitty Tiger"" was originally the name of a malware payload by the malware tracker blog. Airbus and FireEye identified the actor as Chinese. CrowdStrike uses ""tiger"" when naming adversaries alligned with In"
APT-hunting/Automating APT Campaign and Group Attribution.pdf,"{""page"": 4}",Pitty Tiger,"ming convention of APTXX, FINXX, or TAXXX for the groups whenever feasible. For instance, we assign the name APT32 for ‘OceanLotus’ and ‘Sea Lotus, ’ and APT43 for ‘Kimsuky, ’ while APT24 encompasses ‘Pitty Putter’ and ‘Pitty Tiger, ’ following Malpedia’s classification. Consistency of Existing Labels: Non-unique Names. We man- ually review non-unique names like ‘Transparent Tribe, ’ ‘trans- parenttribe, ’ or ‘Transparent Tribe Group, ’ and assign"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 184}",Pitty Panda,"Threat Group Cards: A Threat Actor Encyclopedia 184 PittyTiger, Pitty Panda Names PittyTiger (FireEye) Pitty Panda (CrowdStrike) Manganese (Microsoft) Country China Motivation Information theft and espionage Description (Airbus) Pitty Tiger is a group of attackers that have been active si"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 184}",PittyTiger,"Threat Group Cards: A Threat Actor Encyclopedia 184 PittyTiger, Pitty Panda Names PittyTiger (FireEye) Pitty Panda (CrowdStrike) Manganese (Microsoft) Country China Motivation Information theft and espionage Description (Airbus) Pitty Tiger is a group of attackers that have b"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 184}",PittyTiger,"Threat Group Cards: A Threat Actor Encyclopedia 184 PittyTiger, Pitty Panda Names PittyTiger (FireEye) Pitty Panda (CrowdStrike) Manganese (Microsoft) Country China Motivation Information theft and espionage Description (Airbus) Pitty Tiger is a group of attackers that have been active since at least 2011."
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 5}",Pitty Panda,"..................................... 181 Pirate Panda, APT 23, KeyBoy .................................................................................................................................. 183 PittyTiger, Pitty Panda ................................................................................................................................................. 184 Platinum ..........................................................."
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 5}",PittyTiger,"................................................. 181 Pirate Panda, APT 23, KeyBoy .................................................................................................................................. 183 PittyTiger, Pitty Panda ................................................................................................................................................. 184 Platinum .............................................."
Threat Group Cards.pdf,"{""page"": 184}",Pitty Panda,"Threat Group Cards: A Threat Actor Encyclopedia 184 PittyTiger, Pitty Panda Names PittyTiger (FireEye) Pitty Panda (CrowdStrike) Manganese (Microsoft) Country China Motivation Information theft and espionage Description (Airbus) Pitty Tiger is a group of attackers that have been active si"
Threat Group Cards.pdf,"{""page"": 184}",PittyTiger,"Threat Group Cards: A Threat Actor Encyclopedia 184 PittyTiger, Pitty Panda Names PittyTiger (FireEye) Pitty Panda (CrowdStrike) Manganese (Microsoft) Country China Motivation Information theft and espionage Description (Airbus) Pitty Tiger is a group of attackers that have b"
Threat Group Cards.pdf,"{""page"": 184}",PittyTiger,"Threat Group Cards: A Threat Actor Encyclopedia 184 PittyTiger, Pitty Panda Names PittyTiger (FireEye) Pitty Panda (CrowdStrike) Manganese (Microsoft) Country China Motivation Information theft and espionage Description (Airbus) Pitty Tiger is a group of attackers that have been active since at least 2011."
Threat Group Cards.pdf,"{""page"": 5}",Pitty Panda,"............................................................... 181 Pirate Panda, APT 23, KeyBoy ........................................................................................................ 183 PittyTiger, Pitty Panda ....................................................................................................................... 184 Platinum ....................................................................................."
Threat Group Cards.pdf,"{""page"": 5}",PittyTiger,"........................................................................... 181 Pirate Panda, APT 23, KeyBoy ........................................................................................................ 183 PittyTiger, Pitty Panda ....................................................................................................................... 184 Platinum ........................................................................"
Threat_Group_Cards_v2.0.pdf,"{""page"": 22}",Pitty Panda,"any. The group used malware with keylogging capabilities to monitor the computer of an executive who manages the company’s relationships with other telecommunications companies. There is some overlap with PittyTiger, Pitty Panda. Observed Sectors: Defense, High-Tech, Industrial, Technology and Telecommunications. Countries: Southeast Asia. Tools used LEOUNCIA. Operations performed Aug 2019 A group of Chinese state-sponsored hackers is tar"
Threat_Group_Cards_v2.0.pdf,"{""page"": 22}",PittyTiger,"cations company. The group used malware with keylogging capabilities to monitor the computer of an executive who manages the company’s relationships with other telecommunications companies. There is some overlap with PittyTiger, Pitty Panda. Observed Sectors: Defense, High-Tech, Industrial, Technology and Telecommunications. Countries: Southeast Asia. Tools used LEOUNCIA. Operations performed Aug 2019 A group of Chinese state-sponsored h"
Threat_Group_Cards_v2.0.pdf,"{""page"": 254}",PittyTiger,"Threat Group Cards: A Threat Actor Encyclopedia 254 PittyTiger, Pitty Panda Names PittyTiger (FireEye) Pitty Panda (CrowdStrike) Manganese (Microsoft) Country China Motivation Information theft and espionage First seen 2011 Description (Airbus) Pitty Tiger is a group of atta"
Threat_Group_Cards_v2.0.pdf,"{""page"": 6}",Pitty Panda,".................................... 251 Patchwork, Dropping Elephant ................................................................................................................................... 252 PittyTiger, Pitty Panda ................................................................................................................................................. 254 PKPLUG ............................................................."
Threat_Group_Cards_v2.0.pdf,"{""page"": 6}",PittyTiger,"................................................ 251 Patchwork, Dropping Elephant ................................................................................................................................... 252 PittyTiger, Pitty Panda ................................................................................................................................................. 254 PKPLUG ................................................"
summary/2024/threat actor list from cs.csv,"{""row"": 223}",Pitty Tiger,Pitty Tiger Dec 2014 Inactive China 3 2 Targeted State-Sponsored
