original_source_path,original_source_location,matched_name,context_excerpt
APT Groups and Operations.xlsx,"{""row"": 52, ""sheet"": ""China""}",Cycldek,"Goblin Panda Goblin Panda Hellsing Cycldek Cycldek, Conimes Team, China1937CN Team, Temp.Conimes, Earth Zhulong ZeGhost, PlugX, tempfun, NewCore RAT, Sisfader, RoyalRoad RTF Weaponizer, BlueCore, RedCore Southeast Asia, Government of Vietnam Weaponizer leaked, n"
APT Groups and Operations.xlsx,"{""row"": 52, ""sheet"": ""China""}",Cycldek,"Goblin Panda Goblin Panda Hellsing Cycldek Cycldek, Conimes Team, China1937CN Team, Temp.Conimes, Earth Zhulong ZeGhost, PlugX, tempfun, NewCore RAT, Sisfader, RoyalRoad RTF Weaponizer, BlueCore, RedCore Southeast Asia, Government of Vietnam Weaponizer leaked, new activ"
APT Groups and Operations.xlsx,"{""row"": 52, ""sheet"": ""China""}",Goblin Panda,"Goblin Panda Goblin Panda Hellsing Cycldek Cycldek, Conimes Team, China1937CN Team, Temp.Conimes, Earth Zhulong ZeGhost, PlugX, tempfun, NewCore RAT, Sisfader, RoyalRoad RTF Weaponizer, BlueCore, RedCore Southeast Asia, Government o"
APT Groups and Operations.xlsx,"{""row"": 52, ""sheet"": ""China""}",Goblin Panda,"Goblin Panda Goblin Panda Hellsing Cycldek Cycldek, Conimes Team, China1937CN Team, Temp.Conimes, Earth Zhulong ZeGhost, PlugX, tempfun, NewCore RAT, Sisfader, RoyalRoad RTF Weaponizer, BlueCore, RedCore Southeast Asia, Government of Vietnam Wea"
APT Groups and Operations.xlsx,"{""row"": 52, ""sheet"": ""China""}",Hellsing,"Goblin Panda Goblin Panda Hellsing Cycldek Cycldek, Conimes Team, China1937CN Team, Temp.Conimes, Earth Zhulong ZeGhost, PlugX, tempfun, NewCore RAT, Sisfader, RoyalRoad RTF Weaponizer, BlueCore, RedCore Southeast Asia, Government of Vietnam Weaponizer l"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 109}",Cycldek,"Threat Group Cards: A Threat Actor Encyclopedia 109 Goblin Panda, Cycldek Names Goblin Panda (CrowdStrike) Cycldek (Kaspersky) Country China Motivation Information theft and espionage Description (CrowdStrike) CrowdStrike first observed Goblin Panda activity in September 2013 when indic"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 109}",Goblin Panda,"Threat Group Cards: A Threat Actor Encyclopedia 109 Goblin Panda, Cycldek Names Goblin Panda (CrowdStrike) Cycldek (Kaspersky) Country China Motivation Information theft and espionage Description (CrowdStrike) CrowdStrike first observed Goblin Panda activity in September 2013 w"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 109}",Goblin Panda,"Threat Group Cards: A Threat Actor Encyclopedia 109 Goblin Panda, Cycldek Names Goblin Panda (CrowdStrike) Cycldek (Kaspersky) Country China Motivation Information theft and espionage Description (CrowdStrike) CrowdStrike first observed Goblin Panda activity in September 2013 when indicators of its activit"
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 4}",Cycldek,".................................. 107 GhostNet, Snooping Dragon ...................................................................................................................................... 108 Goblin Panda, Cycldek ................................................................................................................................................ 109 Goldmouse ..........................................................."
A_Threat_Actor_Encyclopedia.pdf,"{""page"": 4}",Goblin Panda,"................................................ 107 GhostNet, Snooping Dragon ...................................................................................................................................... 108 Goblin Panda, Cycldek ................................................................................................................................................ 109 Goldmouse .................................................."
International Strategic/China/RedFoxtrot_group.pdf,"{""page"": 14}",Cycldek,"reely available via GitHub . In recent years, variants of PCShare have been used in suspected Chinese cyber espionage activity targeting South East Asia governments and in campaigns attributed to the Chinese group Cycldek (also known as Goblin Panda ). We identified multiple PCShare samples communicating with infrastructure within the identified RedFoxtrot infrastructure cluster. This consisted of a dropper and loader component which"
International Strategic/China/RedFoxtrot_group.pdf,"{""page"": 14}",Goblin Panda,"tHub . In recent years, variants of PCShare have been used in suspected Chinese cyber espionage activity targeting South East Asia governments and in campaigns attributed to the Chinese group Cycldek (also known as Goblin Panda ). We identified multiple PCShare samples communicating with infrastructure within the identified RedFoxtrot infrastructure cluster. This consisted of a dropper and loader component which ultimately injects the PCSh"
International Strategic/China/china-cyber-report.pdf,"{""page"": 30}",Goblin Panda,"career officer training institution.298 ai Commercial threat intelligence firms widely and credibly assess that 1937CN is effectively interchangeable with the mainly espionage-focused, PRC-aligned actor often called Goblin Panda. Just like the purported hacktivist group, Goblin Panda targets entities in Southeast Asia, mainly in Vietnam and frequently during periods of tension over the South China Sea.299 300 301 The two share overlapping hi"
International Strategic/China/china-cyber-report.pdf,"{""page"": 30}",Goblin Panda,"ed hacktivist group, Goblin Panda targets entities in Southeast Asia, mainly in Vietnam and frequently during periods of tension over the South China Sea.299 300 301 The two share overlapping histories; like 1937CN, Goblin Panda has been active since mid-2012.302 303 304 For more information, refer to activity cluster 1937CN/Goblin Panda in Appendix A . Assessment The so-called hacktivist group 1937CN was most likely a formal offensive entit"
International Strategic/China/china-cyber-report.pdf,"{""page"": 30}",Goblin Panda,"was most likely a formal offensive entity with a defined remit and mission. 1937CN demonstrated a narrow focus on China’s maritime disputes—ignoring other geopolitical flare-ups involving China—and closely mirrored Goblin Panda’s focus on the region and topic area. Based upon its overt, traceable organizational identity, complete with public faces and long-active forum, 1937CN may have been closer to a militia-like group composed of techno"
International Strategic/China/china-cyber-report.pdf,"{""page"": 32}",Goblin Panda,"h 25, 2016, using the airline’s business management system.347 In response, several major Vietnamese banks temporarily froze credit cards.348 Attribution The Vietnamese government attributed these aviation attacks to Goblin Panda.349 This attribution is consistent with other private sector research that tracks Goblin Panda as the actor behind certain PRC-aligned espionage against Vietnamese entities. This assessment is further supported by re"
International Strategic/China/china-cyber-report.pdf,"{""page"": 3}",GOBLIN PANDA,0 Attempting to Intimidate Resistant Politicians in Taiwan (May 2020) 31 Disputing the Border with India (2020–2022) 32 CONCLUSION 35 APPENDIX A: THREAT ACTORS AND ACTIVITY CLUSTERS 36 HURRICANE PANDA 36 1937CN TEAM/GOBLIN PANDA 39 CHENGDU-BASED INDIVIDUALS 41 TONTO TEAM 44 TICK 45 REDECHO 45 APT1 46 ENDNOTES 47 This report is based solely on open source research and analysis and was completed for research purposes. The opinions with
Threat Group Cards.pdf,"{""page"": 109}",Cycldek,"Threat Group Cards: A Threat Actor Encyclopedia 109 Goblin Panda, Cycldek Names Goblin Panda (CrowdStrike) Cycldek (Kaspersky) Country China Motivation Information theft and espionage Description (CrowdStrike) CrowdStrike first observed Goblin Panda activity in September 2013 when indic"
Threat Group Cards.pdf,"{""page"": 109}",Goblin Panda,"Threat Group Cards: A Threat Actor Encyclopedia 109 Goblin Panda, Cycldek Names Goblin Panda (CrowdStrike) Cycldek (Kaspersky) Country China Motivation Information theft and espionage Description (CrowdStrike) CrowdStrike first observed Goblin Panda activity in September 2013 w"
Threat Group Cards.pdf,"{""page"": 109}",Goblin Panda,"Threat Group Cards: A Threat Actor Encyclopedia 109 Goblin Panda, Cycldek Names Goblin Panda (CrowdStrike) Cycldek (Kaspersky) Country China Motivation Information theft and espionage Description (CrowdStrike) CrowdStrike first observed Goblin Panda activity in September 2013 when indicators of its activit"
Threat Group Cards.pdf,"{""page"": 4}",Cycldek,"............................................................ 107 GhostNet, Snooping Dragon ............................................................................................................ 108 Goblin Panda, Cycldek ...................................................................................................................... 109 Goldmouse ....................................................................................."
Threat Group Cards.pdf,"{""page"": 4}",Goblin Panda,".......................................................................... 107 GhostNet, Snooping Dragon ............................................................................................................ 108 Goblin Panda, Cycldek ...................................................................................................................... 109 Goldmouse ............................................................................"
Threat_Group_Cards_v2.0.pdf,"{""page"": 148}",Cycldek,"Threat Group Cards: A Threat Actor Encyclopedia 148 Goblin Panda, Cycldek, Conimes Names Goblin Panda (CrowdStrike) Cycldek (Kaspersky) Conimes (Anomali) 1937CN Country China Motivation Information theft and espionage First seen 2013 Description (CrowdStrike) CrowdStrike first observe"
Threat_Group_Cards_v2.0.pdf,"{""page"": 148}",Goblin Panda,"Threat Group Cards: A Threat Actor Encyclopedia 148 Goblin Panda, Cycldek, Conimes Names Goblin Panda (CrowdStrike) Cycldek (Kaspersky) Conimes (Anomali) 1937CN Country China Motivation Information theft and espionage First seen 2013 Description (CrowdStrike) CrowdStrike firs"
Threat_Group_Cards_v2.0.pdf,"{""page"": 148}",Goblin Panda,"Threat Group Cards: A Threat Actor Encyclopedia 148 Goblin Panda, Cycldek, Conimes Names Goblin Panda (CrowdStrike) Cycldek (Kaspersky) Conimes (Anomali) 1937CN Country China Motivation Information theft and espionage First seen 2013 Description (CrowdStrike) CrowdStrike first observed Goblin Panda activity in Se"
Threat_Group_Cards_v2.0.pdf,"{""page"": 4}",Cycldek,".................................. 146 GhostNet, Snooping Dragon ...................................................................................................................................... 147 Goblin Panda, Cycldek, Conimes .............................................................................................................................. 148 Gorgon Group ................................................................."
Threat_Group_Cards_v2.0.pdf,"{""page"": 4}",Goblin Panda,"................................................ 146 GhostNet, Snooping Dragon ...................................................................................................................................... 147 Goblin Panda, Cycldek, Conimes .............................................................................................................................. 148 Gorgon Group ........................................................"
sidewinder/global-perspective-of-the-sidewinder-apt.pdf,"{""page"": 17}",Goblin Panda,"weaponizer toolkit. This shared toolkit has been primarily referred to as the “Royal Road” or “8.t” Weaponizer. As noted in past reporting, many intriguing links can be made to the various APT groups' use of it, such as Goblin Panda, APT40, and ICEFOG (Chinese actors) and then later with SideWinder (potentially India). Such a shared exploit and weaponizer toolkit provides a limited insight into the supply chain used between many APTs. From an analy"
sidewinder/global-perspective-of-the-sidewinder-apt.pdf,"{""page"": 3}",Goblin Panda,"shared toolkit has since been primarily referred to as the “Royal Road” or “8.t” Weaponizer. Anomali presented various intriguing assessments, such as a potential shared exploit and weaponizer supply chain used between Goblin Panda, APT40, and ICEFOG (Chinese APTs) and then later with SideWinder (India APT). ● February 15, 2019: The Government of Pakistan’s NTISB issued a “prevention against cyber espionage advisory"" (no. 3) [archived] which con"
summary/2021/The CrowdStrike 2021 Global Threat Report.pdf,"{""page"": 27}",GOBLIN PANDA,focused on TrickBot and WIZARD SPIDER’s ransomware variants Ryuk and Conti. eCrime Reporting by Adversary WICKED PANDA CIRCUIT PANDA PIRATE PANDA JUDGMENT PANDA KRYPTONITE PANDA WICKED SPIDER DEEP PANDA EMISSARY PANDA GOBLIN PANDA KARMA PANDA Academic Manufacturing Government T elecommunications Computer Gaming T echnology Aviation Defense Financial Services Healthcare WIZARD SPIDER PINCHY SPIDER CARBON SPIDER TWISTED SPIDER GRACEFUL SPIDER MUMMY
summary/2021/The CrowdStrike 2021 Global Threat Report.pdf,"{""page"": 35}",GOBLIN PANDA,actors on the planet. ↘ Figure 8. China-Nexus Reporting by Adversary in 2020 China Reporting by Adversary WICKED PANDA CIRCUIT PANDA PIRATE PANDA JUDGMENT PANDA KRYPTONITE PANDA WICKED SPIDER DEEP PANDA EMISSARY PANDA GOBLIN PANDA KARMA PANDA Academic Manufacturing Government T elecommunications Computer Gaming T echnology Aviation Defense Financial Services Healthcare WIZARD SPIDER PINCHY SPIDER CARBON SPIDER TWISTED SPIDER GRACEFUL SPIDER MUMMY
summary/2021/The CrowdStrike 2021 Global Threat Report.pdf,"{""page"": 36}",GOBLIN PANDA,nued to see WICKED PANDA conduct operations throughout late 2020. WICKED SPIDER/PANDA Activity by Industry WICKED PANDA CIRCUIT PANDA PIRATE PANDA JUDGMENT PANDA KRYPTONITE PANDA WICKED SPIDER DEEP PANDA EMISSARY PANDA GOBLIN PANDA KARMA PANDA Academic Manufacturing Government T elecommunications Computer Gaming T echnology Aviation Defense Financial Services Healthcare WIZARD SPIDER PINCHY SPIDER CARBON SPIDER TWISTED SPIDER GRACEFUL SPIDER MUMMY
summary/2022/APT group Intelligence Research handbook-2022.pdf,"{""page"": 196}",Cycldek,APT 组织情报研究年鉴 188 6.2.53 Goblin Panda 组织名 Goblin Panda 中文名 无 组织地理 大中华地区 别名 Hellsing，Conimes，Cycldek 历史目标 印度，美国，马来西亚，印尼，菲律宾 目标行业 政府 发现时间 2015-04-20 最近活跃 2021-04-07 动机 间谍活动 描述 Goblin Panda 组织主要使用鱼叉式网络钓鱼攻击东南亚、印度和美国的外交实体。 知识关联 报告数量 威胁指示器数量 网络基础设施数量 恶意样本数量 利用漏洞数量 13 805 228 576 1 最近发布报告 2021-04-07 The Leap of a Cycldek-rel
summary/2022/APT group Intelligence Research handbook-2022.pdf,"{""page"": 196}",Goblin Panda,APT 组织情报研究年鉴 188 6.2.53 Goblin Panda 组织名 Goblin Panda 中文名 无 组织地理 大中华地区 别名 Hellsing，Conimes，Cycldek 历史目标 印度，美国，马来西亚，印尼，菲律宾 目标行业 政府 发现时间 2015-04-20 最近活跃 2021-04-07 动机 间谍活动 描述 Goblin Panda 组织主要使用鱼叉式网络钓鱼攻击东南亚、印度和美国的外交实体。 知识关联 报告数量 威胁指示器数量 网络基础设施数量 恶意样本数量 利用漏洞数
